"taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory",,
"2721026	Rhynchospora fascicularis var. distans (Michx.) Chapm.	7227041	Rhynchospora fascicularis subsp. fascicularis	3	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Rhynchospora	2701052	Rhynchospora fascicularis	2721019	",,
"2725450	Carex calcifugens Naczi	2725450	Carex calcifugens Naczi	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex calcifugens	2725450	NE",,
"3085541	Minuartia caroliniana (Walter) Mattf.	12225535	Geocarpon carolinianum (Walter) E.E.Schill.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Geocarpon	3085363	Geocarpon carolinianum	12225535	NE",,
"5414231	Ilex ambigua (Michx.) Torr.	7412408	Ilex ambigua (Michx.) Elliott	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Aquifoliales	7226638	Aquifoliaceae	6716	Ilex	10792217	Ilex ambigua	7412408	LC",,
"5600143	Rhexia mariana var. ventricosa (Fernald & Griscom) Kral & Bostick	5599806	Rhexia ventricosa Fernald & Griscom	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Rhexia	7793133	Rhexia ventricosa	5599806	",,
"7344766	Rudbeckia fulgida Aiton	7344766	Rudbeckia fulgida Aiton	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Rudbeckia	3114220	Rudbeckia fulgida	7344766	NE",,
"8002952	Ambrosia artemisiifolia L.	8002952	Ambrosia artemisiifolia L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Ambrosia	3110576	Ambrosia artemisiifolia	8002952	NE",,
"2695149	Tillandsia usneoides (L.) L.	2695149	Tillandsia usneoides (L.) L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Bromeliaceae	3740	Tillandsia	8279994	Tillandsia usneoides	2695149	LC",,
"3094300	Pityopsis oligantha (Chapm.) Small	3094300	Pityopsis oligantha (Chapm.) Small	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Pityopsis	3094299	Pityopsis oligantha	3094300	NE",,
"3119160	Helianthus atrorubens L.	3119160	Helianthus atrorubens L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Helianthus	3119134	Helianthus atrorubens	3119160	LC",,
"3725392	Melampyrum lineare var. americanum (Michx.) Beauverd	3171738	Melampyrum lineare Desr.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Orobanchaceae	6651	Melampyrum	3171737	Melampyrum lineare	3171738	",,
"5414255	Ilex cassine L.	5414255	Ilex cassine L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Aquifoliales	7226638	Aquifoliaceae	6716	Ilex	10792217	Ilex cassine	5414255	LC",,
"8387084	Carex laevivaginata (Kük.) Mack.	8387084	Carex laevivaginata (Kük.) Mack.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex laevivaginata	8387084	LC",,
"2651100	Polystichum scopulinum (D.C.Eaton) Maxon	2651100	Polystichum scopulinum (D.C.Eaton) Maxon	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Dryopteridaceae	2373	Polystichum	2651085	Polystichum scopulinum	2651100	NE",,
"2716719	Cyperus strigosus L.	2716719	Cyperus strigosus L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Cyperus	2713455	Cyperus strigosus	2716719	LC",,
"2891767	Impatiens pallida Nutt.	2891767	Impatiens pallida Nutt.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Balsaminaceae	6699	Impatiens	2891766	Impatiens pallida	2891767	NE",,
"2986208	Ribes glandulosum Grauer	2986208	Ribes glandulosum Grauer	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Grossulariaceae	2403	Ribes	2986095	Ribes glandulosum	2986208	LC",,
"3054304	Carya tomentosa (Lam.) Nutt.	3054302	Carya alba (L.) Nutt.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Juglandaceae	2499	Carya	3054287	Carya alba	3054302	LC",,
"3112048	Carphephorus corymbosus (Nutt.) Torr. & A.Gray	3112048	Carphephorus corymbosus (Nutt.) Torr. & A.Gray	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Carphephorus	3112031	Carphephorus corymbosus	3112048	NE",,
"3151787	Symphyotrichum undulatum (L.) G.L.Nesom	3151787	Symphyotrichum undulatum (L.) G.L.Nesom	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Symphyotrichum	3151391	Symphyotrichum undulatum	3151787	NE",,
"5342304	Tephrosia virginiana (L.) Pers.	5342304	Tephrosia virginiana (L.) Pers.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Tephrosia	2933053	Tephrosia virginiana	5342304	NE",,
"7953756	Hypericum chapmanii P.B.Adams	7953756	Hypericum chapmanii P.B.Adams	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Hypericaceae	4900406	Hypericum	3189452	Hypericum chapmanii	7953756	NE",,
"2702637	Dichanthelium angustifolium (Elliott) Gould	2702637	Dichanthelium angustifolium (Elliott) Gould	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Dichanthelium	2702537	Dichanthelium angustifolium	2702637	NE",,
"2703723	Bromus catharticus Vahl	2703723	Bromus catharticus Vahl	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Bromus	2703642	Bromus catharticus	2703723	NE",,
"2720772	Rhynchospora nitens (Vahl) A.Gray	2720772	Rhynchospora nitens (Vahl) A.Gray	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Rhynchospora	2701052	Rhynchospora nitens	2720772	NE",,
"2765260	Tradescantia roseolens Small	2765260	Tradescantia roseolens Small	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Commelinales	553	Commelinaceae	2763195	Tradescantia	2765096	Tradescantia roseolens	2765260	NE",,
"2882729	Gaylussacia frondosa (L.) Torr. & A.Gray ex Torr.	2882729	Gaylussacia frondosa (L.) Torr. & A.Gray ex Torr.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Gaylussacia	2882726	Gaylussacia frondosa	2882729	NE",,
"4227444	Pityopsis graminifolia var. tracyi (Small) Semple	4227395	Pityopsis tracyi (Small) Small	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Pityopsis	3094299	Pityopsis tracyi	4227395	",,
"4257451	Asplenium ruta-muraria var. cryptolepis (Fernald) Wherry	4257451	Asplenium ruta-muraria var. cryptolepis (Fernald) Wherry	1	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Aspleniaceae	6625	Asplenium	2650583	Asplenium ruta-muraria	2650625	",,
"7924597	Equisetum arvense L.	7924597	Equisetum arvense L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Equisetales	954	Equisetaceae	3105	Equisetum	2687913	Equisetum arvense	7924597	LC",,
"7939764	Gordonia lasianthus L.	5421090	Gordonia lasianthus L. ex Ellis	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Theaceae	3189597	Gordonia	3189631	Gordonia lasianthus	5421090	NE",,
"2705567	Paspalum praecox Walter	2705567	Paspalum praecox Walter	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Paspalum	2705540	Paspalum praecox	2705567	NE",,
"3170114	Gentiana austromontana J.S.Pringle & Sharp	3170114	Gentiana austromontana J.S.Pringle & Sharp	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Gentianaceae	2503	Gentiana	3170037	Gentiana austromontana	3170114	NE",,
"5289461	Typha angustifolia L.	5289461	Typha angustifolia L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Typhaceae	4246	Typha	2702102	Typha angustifolia	5289461	LC",,
"8094204	Deschampsia flexuosa var. flexuosa	6084824	Avenella flexuosa subsp. flexuosa	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Avenella	3232716	Avenella flexuosa	4149465	",,
"2686231	Larix laricina (Du Roi) K.Koch	2686231	Larix laricina (Du Roi) K.Koch	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Larix	2686156	Larix laricina	2686231	LC",,
"2927376	Pycnanthemum virginianum (L.) T.Durand & B.D.Jacks. ex B.L.Rob. & Fernald	2927376	Pycnanthemum virginianum (L.) T.Durand & B.D.Jacks. ex B.L.Rob. & Fernald	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Pycnanthemum	2927338	Pycnanthemum virginianum	2927376	NE",,
"4022488	Phemeranthus teretifolius Raf.	4022488	Phemeranthus teretifolius Raf.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Montiaceae	4898338	Phemeranthus	7125576	Phemeranthus teretifolius	4022488	NE",,
"6288881	Galium tinctorium var. floridanum Wiegand	2913380	Galium tinctorium L.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Galium	2913027	Galium tinctorium	2913380	",,
"6449391	Galium tinctorium var. tinctorium	2913380	Galium tinctorium L.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Galium	2913027	Galium tinctorium	2913380	",,
"8352228	Cladium mariscus subsp. jamaicense (Crantz) Kük.	8352228	Cladium mariscus subsp. jamaicense (Crantz) Kük.	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Cladium	2731321	Cladium mariscus	2731327	",,
"3033941	Cocculus carolinus (L.) DC.	3033941	Cocculus carolinus (L.) DC.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Menispermaceae	2411	Cocculus	3033940	Cocculus carolinus	3033941	NE",,
"3112050	Carphephorus tomentosus (Michx.) Torr. & A.Gray	3112050	Carphephorus tomentosus (Michx.) Torr. & A.Gray	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Carphephorus	3112031	Carphephorus tomentosus	3112050	NE",,
"5285067	Pinus resinosa Aiton	5285067	Pinus resinosa Aiton	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Pinus	2684241	Pinus resinosa	5285067	LC",,
"8215820	Viola primulifolia L.	8215820	Viola primulifolia L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Violaceae	6631	Viola	2874237	Viola primulifolia	8215820	NE",,
"2711753	Lipocarpha maculata (Michx.) Torr.	2711758	Cyperus neotropicalis Alain	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Cyperus	2713455	Cyperus neotropicalis	2711758	LC",,
"2878626	Quercus laevis Walter	2878626	Quercus laevis Walter	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus laevis	2878626	LC",,
"3189883	Acer rubrum L.	3189883	Acer rubrum L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Acer	3189834	Acer rubrum	3189883	LC",,
"4250889	Helianthus microcephalus Torr. & A.Gray	4250889	Helianthus microcephalus Torr. & A.Gray	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Helianthus	3119134	Helianthus microcephalus	4250889	NE",,
"5334330	Polygonum punctatum Elliott	6390957	Persicaria punctata (Elliott) Small	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Persicaria	6390748	Persicaria punctata	6390957	LC",,
"7288998	Athyrium angustum var. angustum	6388270	Athyrium angustum (Willd.) C.Presl	2	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Athyriaceae	4922264	Athyrium	2650888	Athyrium angustum	6388270	",,
"2878092	Quercus virginiana Mill.	2878092	Quercus virginiana Mill.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus virginiana	2878092	LC",,
"2878192	Quercus pumila Walter	2878192	Quercus pumila Walter	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus pumila	2878192	LC",,
"3032707	Saxifraga careyana A.Gray	5939577	Micranthes careyana (A.Gray) Small	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Saxifragaceae	2402	Micranthes	6447095	Micranthes careyana	5939577	NE",,
"3034002	Sassafras albidum (Nutt.) Nees	3034002	Sassafras albidum (Nutt.) Nees	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Laurales	407	Lauraceae	6688	Sassafras	8099774	Sassafras albidum	3034002	LC",,
"3064118	Euphorbia curtisii Engelm.	3064118	Euphorbia curtisii Engelm.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Euphorbia	11397237	Euphorbia curtisii	3064118	NE",,
"4138756	Andropogon tenuispatheus (Nash) Nash	4138756	Andropogon tenuispatheus (Nash) Nash	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Andropogon	2706077	Andropogon tenuispatheus	4138756	NE",,
"5402779	Eupatorium mohrii Greene	5402779	Eupatorium mohrii Greene	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Eupatorium	3142374	Eupatorium mohrii	5402779	NE",,
"5350832	Rhynchosia cytisoides (Bertol.) Wilbur	5350832	Rhynchosia cytisoides (Bertol.) Wilbur	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Rhynchosia	2947992	Rhynchosia cytisoides	5350832	NE",,
"5372246	Panax quinquefolius L.	5372246	Panax quinquefolius L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Araliaceae	8800	Panax	3037591	Panax quinquefolius	5372246	NE",,
"3033363	Ranunculus acris L.	3033363	Ranunculus acris L.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Ranunculus	3033294	Ranunculus acris	3033363	NE",,
"3049891	Draba ramosissima Desv.	3049891	Draba ramosissima Desv.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Draba	3049396	Draba ramosissima	3049891	NE",,
"5396474	Heliopsis helianthoides (L.) Sweet	5396474	Heliopsis helianthoides (L.) Sweet	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Heliopsis	3122216	Heliopsis helianthoides	5396474	NE",,
"2889758	Illicium floridanum J.Ellis	2889758	Illicium floridanum J.Ellis	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Austrobaileyales	7221318	Schisandraceae	6691	Illicium	2889755	Illicium floridanum	2889758	LC",,
"5338866	Houstonia caerulea L.	5338866	Houstonia caerulea L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Houstonia	7793178	Houstonia caerulea	5338866	NE",,
"5373013	Salix occidentalis Bosc ex K.Koch	5373004	Salix caroliniana Michx.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Salicaceae	6664	Salix	3039576	Salix caroliniana	5373004	NE",,
"9095182	Asplenium ×ebenoides R.R.Scott	9095182	Asplenium ×ebenoides R.R.Scott	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Aspleniaceae	6625	Asplenium	2650583	Asplenium ebenoides	9095182	NE",,
"2706106	Andropogon gyrans Ashe	2706106	Andropogon gyrans Ashe	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Andropogon	2706077	Andropogon gyrans	2706106	NE",,
"5331103	Hexastylis lewisii (Fernald) H.L.Blomq. & Oost.	5331103	Hexastylis lewisii (Fernald) H.L.Blomq. & Oost.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Piperales	404	Aristolochiaceae	3066	Hexastylis	2873958	Hexastylis lewisii	5331103	NE",,
"5331136	Lechea sessiliflora Raf.	5331136	Lechea sessiliflora Raf.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Cistaceae	6635	Lechea	2874037	Lechea sessiliflora	5331136	NE",,
"5383717	Nyssa sylvatica Marshall	5383717	Nyssa sylvatica Marshall	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cornales	949	Nyssaceae	6712	Nyssa	3082211	Nyssa sylvatica	5383717	LC",,
"7226623	Quercus shumardii var. shumardii	7226623	Quercus shumardii var. shumardii	1	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus shumardii	2878289	",,
"2688363	Lycopodiella alopecuroides (L.) Cranfill	2688363	Lycopodiella alopecuroides (L.) Cranfill	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Lycopodiopsida	245	Lycopodiales	421	Lycopodiaceae	6725	Lycopodiella	2688338	Lycopodiella alopecuroides	2688363	NE",,
"2722803	Carex festucacea Willd.	2722803	Carex festucacea Willd.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex festucacea	2722803	NE",,
"2807576	Cyclopogon cranichoides (Griseb.) Schltr.	2807576	Cyclopogon cranichoides (Griseb.) Schltr.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Cyclopogon	7952835	Cyclopogon cranichoides	2807576	NE",,
"3190090	Zanthoxylum fagara (L.) Sarg.	3190090	Zanthoxylum fagara (L.) Sarg.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Rutaceae	2396	Zanthoxylum	3190076	Zanthoxylum fagara	3190090	LC",,
"5275418	Pellaea wrightiana Hook.	5275418	Pellaea wrightiana Hook.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Pteridaceae	2367	Pellaea	2651710	Pellaea wrightiana	5275418	NE",,
"2722167	Carex oligocarpa Willd.	2722167	Carex oligocarpa Willd.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex oligocarpa	2722167	NE",,
"3082250	Cornus asperifolia Michx.	3082250	Cornus asperifolia Michx.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cornales	949	Cornaceae	6713	Cornus	3082226	Cornus asperifolia	3082250	LC",,
"3170059	Gentiana decora Pollard	3170059	Gentiana decora Pollard	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Gentianaceae	2503	Gentiana	3170037	Gentiana decora	3170059	NE",,
"3191407	Polygala ramosa Elliott	3191407	Polygala ramosa Elliott	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Polygalaceae	2417	Polygala	3191366	Polygala ramosa	3191407	NE",,
"5421025	Ludwigia palustris (L.) Elliott	5421025	Ludwigia palustris (L.) Elliott	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Onagraceae	2430	Ludwigia	3189286	Ludwigia palustris	5421025	LC",,
"7258874	Sanicula canadensis var. canadensis	7258874	Sanicula canadensis var. canadensis	1	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Sanicula	3034831	Sanicula canadensis	3034834	",,
"2724783	Carex cephalophora Muhl. ex Willd.	2724783	Carex cephalophora Muhl. ex Willd.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex cephalophora	2724783	NE",,
"2730906	Cyperus flavescens L.	2730906	Cyperus flavescens L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Cyperus	2713455	Cyperus flavescens	2730906	LC",,
"2882937	Vaccinium myrsinites Lam.	2882937	Vaccinium myrsinites Lam.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Vaccinium	2882813	Vaccinium myrsinites	2882937	NE",,
"2984194	Galactia volubilis (L.) Britton	2984194	Galactia volubilis (L.) Britton	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Galactia	2983979	Galactia volubilis	2984194	NE",,
"3032655	Heuchera villosa Michx.	3032655	Heuchera villosa Michx.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Saxifragaceae	2402	Heuchera	3032645	Heuchera villosa	3032655	NE",,
"5331238	Viola sororia Willd.	5331238	Viola sororia Willd.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Violaceae	6631	Viola	2874237	Viola sororia	5331238	NE",,
"5684137	Lyonia ligustrina var. foliosiflora (Michx.) Fernald	5684137	Lyonia ligustrina var. foliosiflora (Michx.) Fernald	1	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Lyonia	2882692	Lyonia ligustrina	5333391	",,
"2882982	Ledum groenlandicum Oeder	2882984	Rhododendron groenlandicum (Oeder) Kron & Judd	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Rhododendron	2883026	Rhododendron groenlandicum	2882984	NE",,
"2721119	Rhynchospora alba (L.) Vahl	2721119	Rhynchospora alba (L.) Vahl	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Rhynchospora	2701052	Rhynchospora alba	2721119	LC",,
"2740317	Uvularia puberula Michx.	2740317	Uvularia puberula Michx.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Liliales	1172	Colchicaceae	7697	Uvularia	2740309	Uvularia puberula	2740317	NE",,
"3033839	Podophyllum peltatum L.	3033839	Podophyllum peltatum L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Berberidaceae	6673	Podophyllum	3033838	Podophyllum peltatum	3033839	NE",,
"3085810	Spergula arvensis L.	3085810	Spergula arvensis L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Spergula	3085807	Spergula arvensis	3085810	NE",,
"2984345	Boehmeria cylindrica (L.) Sw.	2984345	Boehmeria cylindrica (L.) Sw.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Urticaceae	6639	Boehmeria	2984344	Boehmeria cylindrica	2984345	LC",,
